generated3.tsp;549;0;0-2-1-0;549;0;0-2-1-0;549;0;;549;1;1
generated4.tsp;1178;1;1-0-3-2-1;1178;1;1-0-3-2-1;1178;1;;1178;1;1
generated5.tsp;1163;1;0-1-2-4-3-0;1163;1;0-1-2-4-3-0;1163;1;;1163;1;1
generated6.tsp;1195;2;2-0-4-5-1-3-2;1195;2;2-0-4-5-1-3-2;1195;2;;1195;1;1
generated7.tsp;809;3;0-1-2-4-5-3-6-0;809;3;0-1-2-4-5-3-6-0;809;3;;809;1;1
generated8.tsp;1411;4;0-4-7-5-1-6-3-2-0;1396;6;6-3-7-5-1-0-4-2-6;1407;4;;1396;1,010744986;1
generated9.tsp;1020;5;7-4-0-6-1-8-2-5-3-7;979;8;6-2-8-3-7-4-0-5-1-6;980;9;;979;1,041879469;1
generated10.tsp;674;6;0-5-1-6-4-3-9-2-7-8-0;666;10;2-9-3-4-0-5-6-1-8-7-2;671;7;;666;1,012012012;1
generated11.tsp;1175;8;7-4-10-0-3-8-5-1-9-6-2-7;1091;12;4-10-0-3-8-2-6-9-5-1-7-4;1135;10;;1091;1,076993584;1
generated12.tsp;722;10;8-6-5-10-7-0-11-1-9-4-3-2-8;722;10;8-6-5-10-7-0-11-1-9-4-3-2-8;722;10;;722;1;1
generated13.tsp;1039;11;0-6-9-3-10-7-11-12-2-4-8-1-5-0;931;18;10-7-5-1-8-4-0-6-9-3-2-12-11-10;968;21;;931;1,116004296;1
generated14.tsp;733;14;6-12-9-10-1-8-11-2-7-3-0-13-5-4-6;633;25;9-12-6-13-5-2-7-3-0-11-8-1-10-4-9;692;18;;633;1,157977883;1
generated15.tsp;813;17;3-10-6-11-1-4-8-7-12-2-13-9-0-14-5-3;813;16;3-10-6-11-1-4-8-7-12-2-13-9-0-14-5-3;813;16;;813;1;1
generated16.tsp;799;19;11-7-13-14-3-0-12-6-9-15-2-4-5-8-1-10-11;670;60;13-10-1-7-11-2-15-0-12-9-6-4-5-8-3-14-13;713;35;;670;1,192537313;1
generated17.tsp;1303;21;0-3-15-14-16-6-5-10-12-2-13-7-11-8-1-9-4-0;1117;53;11-8-1-10-5-6-16-13-7-14-15-3-0-12-2-9-4-11;1151;45;;1117;1,166517457;1
generated18.tsp;1073;23;7-10-5-17-2-13-0-9-3-1-4-16-14-8-15-6-12-11-7;856;54;13-2-17-5-10-7-9-4-1-3-11-12-6-15-8-14-16-0-13;922;49;;856;1,253504673;1
generated19.tsp;1681;30;4-0-8-13-5-16-11-12-2-6-1-10-9-3-15-14-17-7-18-4;1629;43;17-7-18-5-13-8-4-0-10-9-3-1-6-2-12-11-16-15-14-17;1677;30;;1629;1,031921424;1
generated20.tsp;1014;31;7-17-13-2-1-4-18-5-3-8-0-6-16-11-19-10-15-14-12-9-7;952;57;0-11-16-10-19-5-18-4-1-6-15-14-12-9-7-17-13-2-3-8-0;1010;31;;952;1,06512605;1
generated21.tsp;1020;36;5-3-19-6-11-13-16-0-4-17-9-15-1-14-2-8-10-18-20-12-7-5;916;77;4-0-16-6-11-13-20-12-7-5-3-19-14-2-8-10-18-1-15-9-17-4;1010;37;;916;1,113537118;1
generated22.tsp;1273;36;0-6-9-14-10-1-7-15-16-4-3-11-8-20-17-12-21-5-2-19-13-18-0;969;82;10-1-14-13-18-0-12-21-19-6-9-7-15-5-2-3-11-8-20-17-4-16-10;1091;82;;969;1,31372549;1
generated23.tsp;1392;39;19-20-0-5-12-15-13-10-18-9-21-6-14-3-7-22-1-16-2-8-4-11-17-19;1040;171;4-8-6-14-18-9-0-5-17-10-13-15-21-19-20-12-2-16-1-22-3-7-11-4;1221;93;;1040;1,338461538;1
generated24.tsp;1316;42;9-13-2-19-4-12-15-23-18-21-5-0-16-11-14-17-3-8-10-1-22-7-6-20-9;1102;81;11-16-6-7-0-5-21-18-23-22-1-19-4-12-15-8-10-9-20-2-13-3-17-14-11;1253;75;;1099;1,197452229;1,002729754
generated25.tsp;980;51;7-23-13-12-17-4-11-2-16-14-9-22-18-21-19-20-8-24-1-15-5-3-0-6-10-7;919;81;11-2-16-14-9-12-13-23-7-24-8-20-19-21-18-22-10-6-0-3-5-15-1-17-4-11;977;51;;904;1,084070796;1,01659292
generated26.tsp;951;51;9-19-7-10-8-1-18-16-11-25-3-17-0-12-13-2-5-4-21-14-20-15-6-24-22-23-9;764;143;7-10-8-18-16-11-25-3-17-0-1-20-15-23-22-6-24-14-21-4-5-2-13-12-9-19-7;886;94;;;;
generated3.tsp;549;0;0-2-1-0;549;0;0-2-1-0;549;0;
generated4.tsp;1178;0;1-0-3-2-1;1178;0;1-0-3-2-1;1178;0;
generated5.tsp;1163;0;0-1-2-4-3-0;1163;0;0-1-2-4-3-0;1163;0;
generated6.tsp;1195;0;2-0-4-5-1-3-2;1195;0;2-0-4-5-1-3-2;1195;0;
generated7.tsp;809;0;0-1-2-4-5-3-6-0;809;0;0-1-2-4-5-3-6-0;809;0;
generated8.tsp;1411;0;0-4-7-5-1-6-3-2-0;1396;1;6-3-7-5-1-0-4-2-6;1406;0;
generated9.tsp;1020;1;7-4-0-6-1-8-2-5-3-7;979;1;8-3-7-4-0-5-1-6-2-8;979;1;
generated10.tsp;674;1;0-5-1-6-4-3-9-2-7-8-0;666;2;0-5-6-1-8-7-2-9-3-4-0;672;1;
generated11.tsp;1175;1;7-4-10-0-3-8-5-1-9-6-2-7;1091;3;8-2-6-9-5-1-7-4-10-0-3-8;1126;2;
generated12.tsp;722;2;8-6-5-10-7-0-11-1-9-4-3-2-8;722;2;8-6-5-10-7-0-11-1-9-4-3-2-8;722;2;
generated13.tsp;1039;2;0-6-9-3-10-7-11-12-2-4-8-1-5-0;931;5;10-11-12-2-3-9-6-0-4-8-1-5-7-10;969;4;
generated14.tsp;733;2;6-12-9-10-1-8-11-2-7-3-0-13-5-4-6;633;5;13-5-2-7-3-0-11-8-1-10-4-9-12-6-13;695;4;
generated15.tsp;813;3;3-10-6-11-1-4-8-7-12-2-13-9-0-14-5-3;813;3;3-10-6-11-1-4-8-7-12-2-13-9-0-14-5-3;813;3;
generated16.tsp;799;4;11-7-13-14-3-0-12-6-9-15-2-4-5-8-1-10-11;670;11;12-9-6-4-5-8-3-14-13-10-1-7-11-2-15-0-12;717;8;
generated17.tsp;1303;5;0-3-15-14-16-6-5-10-12-2-13-7-11-8-1-9-4-0;1117;14;2-12-0-3-15-14-7-13-16-6-5-10-1-8-11-4-9-2;1159;10;
generated18.tsp;1073;5;7-10-5-17-2-13-0-9-3-1-4-16-14-8-15-6-12-11-7;856;10;7-10-5-17-2-13-0-16-14-8-15-6-12-11-3-1-4-9-7;918;12;
generated19.tsp;1681;6;4-0-8-13-5-16-11-12-2-6-1-10-9-3-15-14-17-7-18-4;1654;16;16-11-12-2-6-1-3-15-14-9-10-0-8-4-18-7-17-13-5-16;1678;7;
generated20.tsp;1014;7;7-17-13-2-1-4-18-5-3-8-0-6-16-11-19-10-15-14-12-9-7;952;13;4-1-6-15-14-12-9-7-17-13-2-3-8-0-11-16-10-19-5-18-4;1011;7;
generated21.tsp;1020;8;5-3-19-6-11-13-16-0-4-17-9-15-1-14-2-8-10-18-20-12-7-5;916;22;3-5-7-12-20-13-11-6-16-0-4-17-9-15-1-18-10-8-2-14-19-3;1006;9;
generated22.tsp;1273;9;0-6-9-14-10-1-7-15-16-4-3-11-8-20-17-12-21-5-2-19-13-18-0;969;26;20-8-11-3-2-5-15-7-9-6-19-21-12-0-18-13-14-1-10-16-4-17-20;1080;20;
generated23.tsp;1392;10;19-20-0-5-12-15-13-10-18-9-21-6-14-3-7-22-1-16-2-8-4-11-17-19;1040;31;16-1-22-3-7-11-4-8-6-14-18-9-0-5-17-10-13-15-21-19-20-12-2-16;1223;21;
generated24.tsp;1316;11;9-13-2-19-4-12-15-23-18-21-5-0-16-11-14-17-3-8-10-1-22-7-6-20-9;1099;37;18-23-22-1-19-4-13-12-15-8-10-9-20-2-3-17-14-11-16-6-7-0-5-21-18;1242;19;
generated25.tsp;980;11;7-23-13-12-17-4-11-2-16-14-9-22-18-21-19-20-8-24-1-15-5-3-0-6-10-7;929;29;13-23-7-10-6-0-3-5-14-16-2-11-4-17-12-9-22-18-15-1-24-8-20-19-21-13;977;12;
generated26.tsp;951;12;9-19-7-10-8-1-18-16-11-25-3-17-0-12-13-2-5-4-21-14-20-15-6-24-22-23-9;771;31;17-3-25-11-2-13-12-9-19-7-10-8-16-18-21-4-5-22-23-15-6-24-14-20-1-0-17;892;22;
